UB533X210X92,92.10,0.5331,0.2093,0.0101,0.0156,0.0127,0.01170000,0.00055227,0.00207200,0.00236000,0.21700000,0.00002389,0.00022800,0.00035500,0.04510000,0.00000076,0.00000160
UB533X210X82,82.20,0.5283,0.2088,0.0096,0.0132,0.0127,0.01050000,0.00047539,0.00180000,0.00205900,0.21300000,0.00002007,0.00019200,0.00030000,0.04380000,0.00000052,0.00000133
UB533X165X85,84.80,0.5349,0.1665,0.0103,0.0165,0.0127,0.01080000,0.00048631,0.00181800,0.00210700,0.21200000,0.00001275,0.00015300,0.00024300,0.03440000,0.00000074,0.00000086
UB533X165X74,74.70,0.5291,0.1659,0.0097,0.0136,0.0127,0.00952000,0.00041058,0.00155200,0.00180800,0.20800000,0.00001040,0.00012500,0.00020000,0.03300000,0.00000048,0.00000069
UB533X165X66,65.70,0.5247,0.1651,0.0089,0.0114,0.0127,0.00837000,0.00035028,0.00133500,0.00156100,0.20500000,0.00000859,0.00010400,0.00016600,0.03200000,0.00000032,0.00000057
UB457X191X161,161.40,0.4920,0.1994,0.0180,0.0320,0.0102,0.02060000,0.00079779,0.00324300,0.00377800,0.19700000,0.00004250,0.00042600,0.00067200,0.04550000,0.00000515,0.00000225
UB457X191X133,133.30,0.4806,0.1967,0.0153,0.0263,0.0102,0.01700000,0.00063841,0.00265700,0.00307000,0.19400000,0.00003350,0.00034100,0.00053500,0.04440000,0.00000292,0.00000173
UB457X191X106,105.80,0.4692,0.1940,0.0126,0.0206,0.0102,0.01350000,0.00048873,0.00208300,0.00238900,0.19000000,0.00002515,0.00025900,0.00040500,0.04320000,0.00000146,0.00000127
UB457X191X98,98.30,0.4672,0.1928,0.0114,0.0196,0.0102,0.01250000,0.00045727,0.00195700,0.00223200,0.19100000,0.00002347,0.00024300,0.00037900,0.04330000,0.00000121,0.00000118
UB457X191X89,89.30,0.4634,0.1919,0.0105,0.0177,0.0102,0.01140000,0.00041015,0.00177000,0.00201400,0.19000000,0.00002089,0.00021800,0.00033800,0.04290000,0.00000091,0.00000104
UB457X191X82,82.00,0.4600,0.1913,0.0099,0.0160,0.0102,0.01040000,0.00037051,0.00161100,0.00183100,0.18800000,0.00001871,0.00019600,0.00030400,0.04230000,0.00000069,0.00000092
UB457X191X74,74.30,0.4570,0.1904,0.0090,0.0145,0.0102,0.00946000,0.00033319,0.00145800,0.00165300,0.18800000,0.00001671,0.00017600,0.00027200,0.04200000,0.00000052,0.00000082
UB457X191X67,67.10,0.4534,0.1899,0.0085,0.0127,0.0102,0.00855000,0.00029380,0.00129600,0.00147100,0.18500000,0.00001452,0.00015300,0.00023700,0.04120000,0.00000037,0.00000071
UB457X152X82,82.10,0.4658,0.1553,0.0105,0.0189,0.0102,0.01050000,0.00036589,0.00157100,0.00181200,0.18700000,0.00001185,0.00015300,0.00024000,0.03370000,0.00000089,0.00000059
UB457X152X74,74.20,0.4620,0.1544,0.0096,0.0170,0.0102,0.00945000,0.00032674,0.00141400,0.00162700,0.18600000,0.00001047,0.00013600,0.00021300,0.03330000,0.00000066,0.00000052
UB457X152X67,67.20,0.4580,0.1538,0.0090,0.0150,0.0102,0.00856000,0.00028927,0.00126300,0.00145300,0.18400000,0.00000913,0.00011900,0.00018700,0.03270000,0.00000048,0.00000045
UB457X152X60,59.80,0.4546,0.1529,0.0081,0.0133,0.0102,0.00762000,0.00025500,0.00112200,0.00128700,0.18300000,0.00000795,0.00010400,0.00016300,0.03230000,0.00000034,0.00000039
UB457X152X52,52.30,0.4498,0.1524,0.0076,0.0109,0.0102,0.00666000,0.00021369,0.00095000,0.00109600,0.17900000,0.00000645,0.00008500,0.00013300,0.03110000,0.00000021,0.00000031
UB406X178X85,85.30,0.4172,0.1819,0.0109,0.0182,0.0102,0.01090000,0.00031703,0.00152000,0.00173300,0.17100000,0.00001830,0.00020100,0.00031300,0.04110000,0.00000093,0.00000073
UB406X178X74,74.20,0.4128,0.1795,0.0095,0.0160,0.0102,0.00945000,0.00027310,0.00132300,0.00150100,0.17000000,0.00001545,0.00017200,0.00026700,0.04040000,0.00000063,0.00000061
UB406X178X67,67.10,0.4094,0.1788,0.0088,0.0143,0.0102,0.00855000,0.00024331,0.00118900,0.00134600,0.16900000,0.00001365,0.00015300,0.00023700,0.03990000,0.00000046,0.00000053
UB406X178X60,60.10,0.4064,0.1779,0.0079,0.0128,0.0102,0.00765000,0.00021596,0.00106300,0.00120000,0.16800000,0.00001203,0.00013500,0.00020900,0.03970000,0.00000033,0.00000047
UB406X178X54,54.10,0.4026,0.1777,0.0077,0.0109,0.0102,0.00690000,0.00018722,0.00093000,0.00105500,0.16500000,0.00001021,0.00011500,0.00017800,0.03850000,0.00000023,0.00000039
UB406X140X53,53.30,0.4066,0.1433,0.0079,0.0129,0.0102,0.00679000,0.00018283,0.00089900,0.00103100,0.16400000,0.00000635,0.00008900,0.00013900,0.03060000,0.00000029,0.00000025
UB406X140X46,46.00,0.4032,0.1422,0.0068,0.0112,0.0102,0.00586000,0.00015685,0.00077800,0.00088800,0.16400000,0.00000538,0.00007600,0.00011800,0.03030000,0.00000019,0.00000021
UB406X140X39,39.00,0.3980,0.1418,0.0064,0.0086,0.0102,0.00497000,0.00012508,0.00062900,0.00072400,0.15900000,0.00000410,0.00005800,0.00009100,0.02870000,0.00000011,0.00000016
UB356X171X67,67.10,0.3634,0.1732,0.0091,0.0157,0.0102,0.00855000,0.00019463,0.00107100,0.00121100,0.15100000,0.00001362,0.00015700,0.00024300,0.03990000,0.00000056,0.00000041
UB356X171X57,57.00,0.3580,0.1722,0.0081,0.0130,0.0102,0.00726000,0.00016038,0.00089600,0.00101000,0.14900000,0.00001108,0.00012900,0.00019900,0.03910000,0.00000033,0.00000033
UB356X171X51,51.00,0.3550,0.1715,0.0074,0.0115,0.0102,0.00649000,0.00014136,0.00079600,0.00089600,0.14800000,0.00000968,0.00011300,0.00017400,0.03860000,0.00000024,0.00000029
UB356X171X45,45.00,0.3514,0.1711,0.0070,0.0097,0.0102,0.00573000,0.00012066,0.00068700,0.00077500,0.14500000,0.00000811,0.00009500,0.00014700,0.03760000,0.00000016,0.00000024
UB356X127X39,39.10,0.3534,0.1260,0.0066,0.0107,0.0102,0.00498000,0.00010172,0.00057600,0.00065900,0.14300000,0.00000358,0.00005700,0.00008900,0.02680000,0.00000015,0.00000011
UB356X127X33,33.10,0.3490,0.1254,0.0060,0.0085,0.0102,0.00421000,0.00008249,0.00047300,0.00054300,0.14000000,0.00000280,0.00004500,0.00007000,0.02580000,0.00000009,0.00000008
UB305X165X54,54.00,0.3104,0.1669,0.0079,0.0137,0.0089,0.00688000,0.00011696,0.00075400,0.00084600,0.13000000,0.00001063,0.00012700,0.00019600,0.03930000,0.00000035,0.00000023
UB305X165X46,46.10,0.3066,0.1657,0.0067,0.0118,0.0089,0.00587000,0.00009899,0.00064600,0.00072000,0.13000000,0.00000896,0.00010800,0.00016600,0.03900000,0.00000022,0.00000020
UB305X165X40,40.30,0.3034,0.1650,0.0060,0.0102,0.0089,0.00513000,0.00008503,0.00056000,0.00062300,0.12900000,0.00000764,0.00009300,0.00014200,0.03860000,0.00000015,0.00000016
UB305X127X48,48.10,0.3110,0.1253,0.0090,0.0140,0.0089,0.00612000,0.00009575,0.00061600,0.00071100,0.12500000,0.00000461,0.00007400,0.00011600,0.02740000,0.00000032,0.00000010
UB305X127X42,41.90,0.3072,0.1243,0.0080,0.0121,0.0089,0.00534000,0.00008196,0.00053400,0.00061400,0.12400000,0.00000389,0.00006300,0.00009800,0.02700000,0.00000021,0.00000008
UB305X127X37,37.00,0.3044,0.1234,0.0071,0.0107,0.0089,0.00472000,0.00007171,0.00047100,0.00053900,0.12300000,0.00000336,0.00005400,0.00008500,0.02670000,0.00000015,0.00000007
UB305X102X33,32.80,0.3127,0.1024,0.0066,0.0108,0.0076,0.00418000,0.00006501,0.00041600,0.00048100,0.12500000,0.00000194,0.00003800,0.00006000,0.02150000,0.00000012,0.00000004
UB305X102X28,28.20,0.3087,0.1018,0.0060,0.0088,0.0076,0.00359000,0.00005366,0.00034800,0.00040300,0.12200000,0.00000155,0.00003100,0.00004800,0.02080000,0.00000007,0.00000003
UB305X102X25,24.80,0.3051,0.1016,0.0058,0.0070,0.0076,0.00316000,0.00004455,0.00029200,0.00034200,0.11900000,0.00000123,0.00002400,0.00003900,0.01970000,0.00000005,0.00000003
UB254X146X43,43.00,0.2596,0.1473,0.0072,0.0127,0.0076,0.00548000,0.00006544,0.00050400,0.00056600,0.10900000,0.00000677,0.00009200,0.00014100,0.03520000,0.00000024,0.00000010
UB254X146X37,37.00,0.2560,0.1464,0.0063,0.0109,0.0076,0.00472000,0.00005537,0.00043300,0.00048300,0.10800000,0.00000571,0.00007800,0.00011900,0.03480000,0.00000015,0.00000009
UB254X146X31,31.10,0.2514,0.1461,0.0060,0.0086,0.0076,0.00397000,0.00004413,0.00035100,0.00039300,0.10500000,0.00000448,0.00006100,0.00009400,0.03360000,0.00000009,0.00000007
UB254X102X28,28.30,0.2604,0.1022,0.0063,0.0100,0.0076,0.00361000,0.00004005,0.00030800,0.00035300,0.10500000,0.00000179,0.00003500,0.00005500,0.02220000,0.00000010,0.00000003
UB254X102X25,25.20,0.2572,0.1019,0.0060,0.0084,0.0076,0.00320000,0.00003415,0.00026600,0.00030600,0.10300000,0.00000149,0.00002900,0.00004600,0.02150000,0.00000006,0.00000002
UB254X102X22,22.00,0.2540,0.1016,0.0057,0.0068,0.0076,0.00280000,0.00002841,0.00022400,0.00025900,0.10100000,0.00000119,0.00002300,0.00003700,0.02060000,0.00000004,0.00000002
UB203X133X30,30.00,0.2068,0.1339,0.0064,0.0096,0.0076,0.00382000,0.00002896,0.00028000,0.00031400,0.08710000,0.00000385,0.00005700,0.00008800,0.03170000,0.00000010,0.00000004
UB203X133X25,25.10,0.2032,0.1332,0.0057,0.0078,0.0076,0.00320000,0.00002340,0.00023000,0.00025800,0.08560000,0.00000308,0.00004600,0.00007100,0.03100000,0.00000006,0.00000003
UB203X102X23,23.10,0.2032,0.1018,0.0054,0.0093,0.0076,0.00294000,0.00002105,0.00020700,0.00023400,0.08460000,0.00000164,0.00003200,0.00005000,0.02360000,0.00000007,0.00000002
UB178X102X19,19.00,0.1778,0.1012,0.0048,0.0079,0.0076,0.00243000,0.00001356,0.00015300,0.00017100,0.07480000,0.00000137,0.00002700,0.00004200,0.02370000,0.00000004,0.00000001
UB152X89X16,16.00,0.1524,0.0887,0.0045,0.0077,0.0076,0.00203000,0.00000834,0.00010900,0.00012300,0.06410000,0.00000090,0.00002000,0.00003100,0.02100000,0.00000004,0.00000000
UB127X76X13,13.00,0.1270,0.0760,0.0040,0.0076,0.0076,0.00165000,0.00000473,0.00007500,0.00008400,0.05350000,0.00000056,0.00001500,0.00002300,0.01840000,0.00000003,0.00000000
